Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Nicaragua,Frozen Fruit S.A.,DG,ON-00926,INV/2022/1307,posted,2022-01-05 00:00:00,Dorian Flores,1,[SUN2000-60KTL-M0],3619,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,3619,3619,Stock,0,60,0,60,0,0,INV,2022,1307,2023-09-28 16:46:40,3619,2022-01,374,DG,Other,Other
Nicaragua,TECNOSOLUCION S.A.,DG,ON-00927,INV/2021/1301,posted,2021-12-28 00:00:00,Dorian Flores,1,[SUN2000-60KTL-M0],3202,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,3202,7626,Stock,0,60,0,60,0,0,INV,2021,1301,2023-09-28 16:27:15,3202,2021-12,459,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,5,[SUN2000-60KTL-M0],3009,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,15045,178128,Stock,0,60,0,300,0,0,INV,2021,1299,2023-09-28 16:27:22,15045,2021-12,455,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,2,[SUN2000-100KTL-M1 (AFCI)],4630,0,4120,1,Neptune - Panamá,DG / C&I / Inverter,9260,178128,Stock,0,100,0,200,0,0,INV,2021,1299,2023-09-28 16:27:23,9260,2021-12,417,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,5,[SUN2000-100KTL-M1],4398,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,21990,178128,Stock,0,100,0,500,0,0,INV,2021,1299,2023-09-28 16:27:22,21990,2021-12,419,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,2,[SUN2000-40KTL-M3],2529,0,2224.22,1,Neptune - Panamá,DG / C&I / Inverter,5058,178128,Stock,0,40,0,80,0,0,INV,2021,1299,2023-09-28 16:27:21,5058,2021-12,395,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00868,INV/2021/1299,posted,2021-12-16 00:00:00,Alejandra Soto,15,[SUN2000-20KTL-M3],2014,0,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,30210,178128,Stock,0,20,0,300,0,0,INV,2021,1299,2023-09-28 16:27:21,30210,2021-12,442,DG,Other,Other
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00838,INV/2021/1282,posted,2021-11-22 00:00:00,Francisco Asturias,3,[SUN2000-20KTL-M3],2143,0,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,6429,30811,Stock,0,20,0,60,0,0,INV,2021,1282,2023-09-28 16:28:02,6429,2021-11,383,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00838,INV/2021/1282,posted,2021-11-22 00:00:00,Francisco Asturias,5,[SUN2000-100KTL-M1],4679,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,23395,30811,Stock,0,100,0,500,0,0,INV,2021,1282,2023-09-28 16:28:03,23395,2021-11,390,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00800,INV/2021/1280,posted,2021-11-17 00:00:00,Francisco Asturias,15,[SUN2000-100KTL-M1 (AFCI)],4630,0,4120,1,Neptune - Panamá,DG / C&I / Inverter,69450,161038,Stock,0,100,0,1500,0,0,INV,2021,1280,2023-09-28 16:28:09,69450,2021-11,443,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00756,INV/2021/1243,posted,2021-09-30 00:00:00,Francisco Asturias,6,[SUN2000-100KTL-M1],4398,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,26388,107269,Stock,0,100,0,600,0,0,INV,2021,1243,2023-09-28 16:29:16,26388,2021-09,542,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00756,INV/2021/1243,posted,2021-09-30 00:00:00,Francisco Asturias,15,[SUN2000-100KTL-M1 (AFCI)],4630,0,4120,1,Neptune - Panamá,DG / C&I / Inverter,69450,107269,Stock,0,100,0,1500,0,0,INV,2021,1243,2023-09-28 16:29:17,69450,2021-09,544,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00612,INV/2021/1211,posted,2021-07-30 00:00:00,Francisco Asturias,16,[SUN2000-60KTL-M0],3009,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,48144,48144,Stock,0,60,0,960,0,0,INV,2021,1211,2023-09-28 16:30:51,48144,2021-07,463,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00544,INV/2021/1203,posted,2021-07-12 00:00:00,Francisco Asturias,6,[SUN2000-100KTL-M1],5219,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,31314,32550,Stock,0,100,0,600,0,0,INV,2021,1203,2023-09-28 16:30:58,31314,2021-07,349,DG,Other,Francisco Asturias
Jamaica,Appliance Traders Limited,Utility Scale,ON-00344,INV/2021/1178,posted,2021-05-21 00:00:00,Francisco Asturias,2,[SUN2000-100KTL-M1],5089,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,10178,10629,Stock,0,100,0,200,0,0,INV,2021,1178,2023-09-28 16:32:00,10178,2021-05,409,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00302,INV/2021/1160,posted,2021-05-04 00:00:00,Francisco Asturias,2,[SUN2000-100KTL-M1],5835,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,11670,37073,Stock,0,100,0,200,0,0,INV,2021,1160,2023-09-28 16:32:21,11670,2021-05,391,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00302,INV/2021/1160,posted,2021-05-04 00:00:00,Francisco Asturias,7,[SUN2000-20KTL-M3],2912,0,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,20384,37073,Stock,0,20,0,140,0,0,INV,2021,1160,2023-09-28 16:32:21,20384,2021-05,393,DG,Other,Francisco Asturias
Jamaica,Appliance Traders Limited,Utility Scale,ON-00134,INV/2021/1151,posted,2021-04-14 00:00:00,Guillermo Antonio Contreras Aguirre,1,[SUN2000-100KTL-M1],3265,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,3265,3716,Stock,0,100,0,100,0,0,INV,2021,1151,2023-09-28 16:32:42,3265,2021-04,577,DG,Other,Other
Colombia,O3 SMART CITIES S.A.S.,DG,ON-00361,INV/2021/1150,posted,2021-04-13 00:00:00,Guillermo Callen Alvarez,2,[SUN2000-100KTL-M1],5835,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,11670,11670,Stock,0,100,0,200,0,0,INV,2021,1150,2023-09-28 16:32:42,11670,2021-04,576,DG,Other,Other
Barbados,NEILS PV INC,Utility Scale,ON-00149,INV/2021/1136,posted,2021-03-31 00:00:00,Guillermo Antonio Contreras Aguirre,1,[SUN2000-36KTL-M3],2994,0,2077.14,1,Neptune - Panamá,DG / C&I / Inverter,2994,39522,Stock,0,36,0,36,0,0,INV,2021,1136,2023-09-28 16:33:05,2994,2021-03,498,DG,Other,Other
Panama,"ISTMO INSTALACIONES SOLARES, S.A.",DG,ON-00327,INV/2021/1133,posted,2021-03-31 00:00:00,Guillermo Callen Alvarez,3,[SUN2000-100KTL-M1],5089,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,15267,15267,Stock,0,100,0,300,0,0,INV,2021,1133,2023-09-28 16:33:11,15267,2021-03,492,DG,Other,Other
Barbados,NEILS PV INC,Utility Scale,ON-00149,INV/2021/1136,posted,2021-03-31 00:00:00,Guillermo Antonio Contreras Aguirre,12,[SUN2000-36KTL-M3],2994,0,2077.14,1,Neptune - Panamá,DG / C&I / Inverter,35928,39522,Stock,0,36,0,432,0,0,INV,2021,1136,2023-09-28 16:33:04,35928,2021-03,575,DG,Other,Other
Honduras,Pacific Solar Energy S.A. de C.V.,DG,ON-00177,INV/2021/1130,posted,2021-03-30 00:00:00,Isis Pamela Sandoval Martinez,16,[SUN2000-60KTL-M0],4207,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,67312,72149,Stock,0,60,0,960,0,0,INV,2021,1130,2023-09-28 16:33:26,67312,2021-03,541,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,4,[SUN2000-40KTL-M3],2639,0,2224.22,1,Neptune - Panamá,DG / C&I / Inverter,10556,263206,Stock,0,40,0,160,0,0,INV,2021,1132,2023-09-28 16:33:17,10556,2021-03,474,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,6,[SUN2000-30KTL-M3],2182,0,1807.66,1,Neptune - Panamá,DG / C&I / Inverter,13092,263206,Stock,0,30,0,180,0,0,INV,2021,1132,2023-09-28 16:33:16,13092,2021-03,468,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,12,[SUN2000-60KTL-M0],3267,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,39204,263206,Stock,0,60,0,720,0,0,INV,2021,1132,2023-09-28 16:33:18,39204,2021-03,472,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00231,INV/2021/1131,posted,2021-03-30 00:00:00,Francisco Asturias,2,[SUN2000-30KTL-M3],2182,0,1807.66,1,Neptune - Panamá,DG / C&I / Inverter,4364,103134,Stock,0,30,0,60,0,0,INV,2021,1131,2023-09-28 16:33:25,4364,2021-03,478,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,20,[SUN2000-20KTL-M3],2307,0,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,46140,263206,Stock,0,20,0,400,0,0,INV,2021,1132,2023-09-28 16:33:21,46140,2021-03,479,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00235,INV/2021/1132,posted,2021-03-30 00:00:00,Guillermo Callen Alvarez,12,[SUN2000-100KTL-M1],4664,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,55968,263206,Stock,0,100,0,1200,0,0,INV,2021,1132,2023-09-28 16:33:18,55968,2021-03,483,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00231,INV/2021/1131,posted,2021-03-30 00:00:00,Francisco Asturias,21,[SUN2000-100KTL-M1],4664,0,3700,1,Neptune - Panamá,DG / C&I / Inverter,97944,103134,Stock,0,100,0,2100,0,0,INV,2021,1131,2023-09-28 16:33:24,97944,2021-03,507,DG,Other,Francisco Asturias
Honduras,Pacific Solar Energy S.A. de C.V.,DG,ON-00177,INV/2021/1130,posted,2021-03-30 00:00:00,Isis Pamela Sandoval Martinez,1,[SUN2000-60KTL-M0],4207,0,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,4207,72149,Stock,0,60,0,60,0,0,INV,2021,1130,2023-09-28 16:33:27,4207,2021-03,528,DG,Other,Other
Guatemala,"Soluciones Tecnológicas Ingenieros Guatemala, S.A.",Utility Scale,ON-01794,INV/2023/1790,posted,2023-02-08 00:00:00,Francisco Asturias,1,[SUN2000-215KTL-H0],6408.88,0,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,6408.88,6408.88,Stock,0,215,0,215,0,0,INV,2023,1790,2023-11-30 06:14:55,6408.88,2023-02,1903,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Mexico,"Tecnoproyectos Avanzados, S.A. de C.V.",DG,ON-01508,INV/2023/1801,posted,2023-02-14 00:00:00,Alejandra Soto,17,[SUN2000-60KTL-M0],3747,6.25,2607.57,1,Neptune - Panamá,DG / C&I / Inverter,59717.81,61946.06,Stock,0,60,0,1020,0,0,INV,2023,1801,2023-11-30 06:14:30,59717.81,2023-02,930,DG,Other,Other
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-01724,INV/2022/1692,posted,2022-12-06 00:00:00,Dorian Flores,1,[SUN2000-6KTL-L1],990,3,689.59,1,Neptune - Panamá,DG / Residential / Inverter,960.3,5881.11,Stock,0,6,0,6,0,0,INV,2022,1692,2023-09-28 16:36:06,960.3,2022-12,1711,DG,Other,Other
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-01724,INV/2022/1692,posted,2022-12-06 00:00:00,Dorian Flores,3,[SUN2000-5KTL-L1],876,3,600.85,1,Neptune - Panamá,DG / Residential / Inverter,2549.16,5881.11,Stock,0,5,0,15,0,0,INV,2022,1692,2023-09-28 16:36:07,2549.16,2022-12,1712,DG,Other,Other
Nicaragua,INVERSIONES KOMP S.A.,DG,ON-01724,INV/2022/1692,posted,2022-12-06 00:00:00,Dorian Flores,2,[SUN2000-4KTL-L1],840,3,613.03,1,Neptune - Panamá,DG / Residential / Inverter,1629.6,5881.11,Stock,0,4,0,8,0,0,INV,2022,1692,2023-09-28 16:36:06,1629.6,2022-12,1710,DG,Other,Other
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01660,INV/2022/1602,posted,2022-10-05 00:00:00,Martin Muadi,3,[SUN2000-60KTL-M0],3450,3,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,10039.5,29699.46,Stock,0,60,0,180,0,0,INV,2022,1602,2023-09-28 16:38:08,10039.5,2022-10,367,DG,Other,Martin Muadi
United States,SUNNA DEPOT L.L.C,DG,ON-01495,INV/2022/1601,posted,2022-10-05 00:00:00,Martin Muadi,13,[SUN2000-60KTL-M0],3747,6.25,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,45666.56,46411.87,Stock,0,60,0,780,0,0,INV,2022,1601,2023-09-28 16:38:10,45666.56,2022-10,325,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01660,INV/2022/1602,posted,2022-10-05 00:00:00,Martin Muadi,8,[SUN2000-20KTL-M3],2506,3,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,19446.56,29699.46,Stock,0,20,0,160,0,0,INV,2022,1602,2023-09-28 16:38:09,19446.56,2022-10,343,DG,Other,Martin Muadi
Barbados,Emera Caribbean Renewables Ltd.,DG,ON-01613,INV/2022/1557,posted,2022-09-08 00:00:00,Alejandra Soto,12,[SUN2000-20KTL-M3],2716,6.25,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,30555,49708.75,Stock,0,20,0,240,0,0,INV,2022,1557,2023-09-28 16:39:17,30555,2022-09,357,DG,Other,Other
Barbados,Emera Caribbean Renewables Ltd.,DG,ON-01613,INV/2022/1557,posted,2022-09-08 00:00:00,Alejandra Soto,10,[SUN2000-6KTL-L1],990,6.25,689.59,1,Neptune - Panamá,DG / Residential / Inverter,9281.25,49708.75,Stock,0,6,0,60,0,0,INV,2022,1557,2023-09-28 16:39:16,9281.25,2022-09,1700,DG,Other,Other
Barbados,Emera Caribbean Renewables Ltd.,DG,ON-01613,INV/2022/1557,posted,2022-09-08 00:00:00,Alejandra Soto,10,[SUN2000-5KTL-L1],876,6.25,600.85,1,Neptune - Panamá,DG / Residential / Inverter,8212.5,49708.75,Stock,0,5,0,50,0,0,INV,2022,1557,2023-09-28 16:39:15,8212.5,2022-09,1673,DG,Other,Other
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,8,[SUN2000-5KTL-L1],827,3,600.85,1,Neptune - Panamá,DG / Residential / Inverter,6417.52,35900.92,Stock,0,5,0,40,0,0,INV,2022,1538,2023-09-28 16:39:36,6417.52,2022-08,1666,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,4,[SUN2000-6KTL-L1],933,3,689.59,1,Neptune - Panamá,DG / Residential / Inverter,3620.04,35900.92,Stock,0,6,0,24,0,0,INV,2022,1538,2023-09-28 16:39:35,3620.04,2022-08,1665,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,3,[SUN2000-40KTL-US],2577.32,3,1950,1,Neptune - Panamá,DG / C&I / Inverter,7500,35900.92,Stock,0,40,0,120,0,0,INV,2022,1538,2023-09-28 16:39:41,7500,2022-08,328,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,1,[SUN2000-60KTL-M0],3528,3,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,3422.16,35900.92,Stock,0,60,0,60,0,0,INV,2022,1538,2023-09-28 16:39:39,3422.16,2022-08,428,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-01467,INV/2022/1538,posted,2022-08-30 00:00:00,Martin Muadi,3,[SUN2000-30KTL-M3],2436,3,1807.66,1,Neptune - Panamá,DG / C&I / Inverter,7088.76,35900.92,Stock,0,30,0,90,0,0,INV,2022,1538,2023-09-28 16:39:40,7088.76,2022-08,326,DG,Other,Martin Muadi
Nicaragua,Alaska Cool S.A.,DG,ON-01483,INV/2022/1506,posted,2022-08-09 00:00:00,Dorian Flores,2,[SUN2000-3KTL-L1],703,3,507.87,1,Neptune - Panamá,DG / Residential / Inverter,1363.82,9864.46,Stock,0,3,0,6,0,0,INV,2022,1506,2023-09-28 16:40:48,1363.82,2022-08,1699,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01483,INV/2022/1506,posted,2022-08-09 00:00:00,Dorian Flores,2,[SUN2000-5KTL-L1],876,3,600.85,1,Neptune - Panamá,DG / Residential / Inverter,1699.44,9864.46,Stock,0,5,0,10,0,0,INV,2022,1506,2023-09-28 16:40:48,1699.44,2022-08,1675,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01483,INV/2022/1506,posted,2022-08-09 00:00:00,Dorian Flores,6,[SUN2000-6KTL-L1],990,3,689.59,1,Neptune - Panamá,DG / Residential / Inverter,5761.8,9864.46,Stock,0,6,0,36,0,0,INV,2022,1506,2023-09-28 16:40:47,5761.8,2022-08,1674,DG,Other,Other
Guatemala,Proyectos Electrotecnicos S.A.,DG,ON-00981,INV/2022/1325,posted,2022-01-31 00:00:00,Martin Muadi,2,[SUN2000-60KTL-M0],3571,6.25,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,6695.63,6695.63,Stock,0,60,0,120,0,0,INV,2022,1325,2023-09-28 16:46:17,6695.63,2022-01,342,DG,Other,Martin Muadi
Guatemala,Proyectos Electrotecnicos S.A.,DG,ON-00958,INV/2022/1324,posted,2022-01-25 00:00:00,Martin Muadi,10,[SUN2000-60KTL-M0],3571,6.25,2616.09,1,Neptune - Panamá,DG / C&I / Inverter,33478.13,34057.51,Stock,0,60,0,600,0,0,INV,2022,1324,2023-09-28 16:46:17,33478.13,2022-01,336,DG,Other,Martin Muadi
El Salvador,Carmen Alicia Vega Navarrete,DG,ON-00872,INV/2021/1289,posted,2021-12-06 00:00:00,Martin Muadi,2,[SUN2000-4KTL-L1],843,10,613.03,1,Neptune - Panamá,DG / Residential / Inverter,1517.4,9390.2,Stock,0,4,0,8,0,0,INV,2021,1289,2023-09-28 16:27:41,1517.4,2021-12,1788,DG,Other,Martin Muadi
Honduras,"Soluciones en Conectividad Honduras, S.A. de C.V.",DG,ON-00679,INV/2021/1284,posted,2021-11-26 00:00:00,Martin Muadi,13,[SUN2000-20KTL-M3],2390,10,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,27963,28797.3,Stock,0,20,0,260,0,0,INV,2021,1284,2023-09-28 16:27:57,27963,2021-11,416,DG,Other,Martin Muadi
Panama,"Soluciones en Conectividad, S.A.",DG,ON-00681,INV/2021/1281,posted,2021-11-17 00:00:00,Martin Muadi,16,[SUN2000-5KTL-L1],868,10,600.85,1,Neptune - Panamá,DG / Residential / Inverter,12499.2,93492.9,Stock,0,5,0,80,0,0,INV,2021,1281,2023-09-28 16:28:05,12499.2,2021-11,1618,DG,Other,Martin Muadi
Panama,"Soluciones en Conectividad, S.A.",DG,ON-00681,INV/2021/1281,posted,2021-11-17 00:00:00,Martin Muadi,11,[SUN2000-6KTL-L1],985,10,689.59,1,Neptune - Panamá,DG / Residential / Inverter,9751.5,93492.9,Stock,0,6,0,66,0,0,INV,2021,1281,2023-09-28 16:28:05,9751.5,2021-11,1592,DG,Other,Martin Muadi
Panama,"Soluciones en Conectividad, S.A.",DG,ON-00681,INV/2021/1281,posted,2021-11-17 00:00:00,Martin Muadi,3,[SUN2000-4KTL-L1],831,10,613.03,1,Neptune - Panamá,DG / Residential / Inverter,2243.7,93492.9,Stock,0,4,0,12,0,0,INV,2021,1281,2023-09-28 16:28:06,2243.7,2021-11,1587,DG,Other,Martin Muadi
Panama,"Soluciones en Conectividad, S.A.",DG,ON-00681,INV/2021/1281,posted,2021-11-17 00:00:00,Martin Muadi,31,[SUN2000-20KTL-M3],2390,10,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,66681,93492.9,Stock,0,20,0,620,0,0,INV,2021,1281,2023-09-28 16:28:04,66681,2021-11,439,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-00719,INV/2021/1266,posted,2021-11-10 00:00:00,Martin Muadi,4,[SUN2000-5KTL-L1],880,5,600.85,1,Neptune - Panamá,DG / Residential / Inverter,3344,3391.5,Stock,0,5,0,20,0,0,INV,2021,1266,2023-09-28 16:28:38,3344,2021-11,1599,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-00788,INV/2021/1267,posted,2021-11-10 00:00:00,Martin Muadi,4,[SUN2000-5KTL-L1],880,5,600.85,1,Neptune - Panamá,DG / Residential / Inverter,3344,3344,Stock,0,5,0,20,0,0,INV,2021,1267,2023-09-28 16:28:37,3344,2021-11,1643,DG,Other,Martin Muadi
Nicaragua,"Soluciones en Conectividad Nicaragua, S.A.",DG,ON-00680,INV/2021/1258,posted,2021-10-26 00:00:00,Martin Muadi,31,[SUN2000-20KTL-M3],2390,10,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,66681,68071.5,Stock,0,20,0,620,0,0,INV,2021,1258,2023-09-28 16:28:52,66681,2021-10,516,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-00673,INV/2021/1251,posted,2021-10-13 00:00:00,Martin Muadi,1,[SUN2000-6KTL-L1],998,5,689.59,1,Neptune - Panamá,DG / Residential / Inverter,948.1,8031.3,Stock,0,6,0,6,0,0,INV,2021,1251,2023-09-28 16:28:59,948.1,2021-10,1583,DG,Other,Martin Muadi
Nicaragua,CLEAN ENERGY S.A.,DG,ON-00707,INV/2021/1239,posted,2021-09-16 00:00:00,Dorian Flores,3,[SUN2000-5KTL-L1],868,6.25,600.85,1,Neptune - Panamá,DG / Residential / Inverter,2441.25,14283.75,Stock,0,5,0,15,0,0,INV,2021,1239,2023-09-28 16:29:33,2441.25,2021-09,1621,DG,Other,Other
Nicaragua,CLEAN ENERGY S.A.,DG,ON-00707,INV/2021/1239,posted,2021-09-16 00:00:00,Dorian Flores,3,[SUN2000-3KTL-L1],717,6.25,507.87,1,Neptune - Panamá,DG / Residential / Inverter,2016.56,14283.75,Stock,0,3,0,9,0,0,INV,2021,1239,2023-09-28 16:29:32,2016.56,2021-09,1622,DG,Other,Other
Guatemala,"Zona Solar, S.A.",DG,ON-02073,NC/2023/0020,posted,2023-03-31 00:00:00,Martin Muadi,20,[LUNA2000-5-E0],2304,0,2007.39,1,Neptune - Panamá,DG / Residential / ESS,46080,-350654,"Reversión de: INV/2023/1862, La importación ingresará el 10 de mayo, será refacturada en el mes que ingresarán los equipos. Aut. Erick Lopez",5,0,0,0,0,100,NC,2023,20,2023-11-30 06:11:55,-46080,2023-03,948,DG,Other,Martin Muadi
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-00797,RINV/2021/0038,posted,2021-11-10 00:00:00,Martin Muadi,2,[LUNA2000-5-E0],1864,0,2007.39,1,Neptune - Panamá,DG / Residential / ESS,3728,-8229,"Reversión de: INV/2021/1269, Se modificará pedido a petición de cliente.",5,0,0,0,0,10,RINV,2021,38,2023-09-28 16:28:28,-3728,2021-11,1319,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00756,RINV/2021/0029,posted,2021-10-05 00:00:00,Francisco Asturias,1,[LUNA2000-5-E0],1760,0,2007.39,1,Neptune - Panamá,DG / Residential / ESS,1760,-2351,"Reversión de: INV/2021/1243, Productos de reclamo",5,0,0,0,0,5,RINV,2021,29,2023-09-28 16:29:06,-1760,2021-10,1264,DG,Other,Francisco Asturias
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-00655,RINV/2021/0018,posted,2021-08-19 00:00:00,Martin Muadi,1,[LUNA2000-5-E0],1864,0,2007.39,1,Neptune - Panamá,DG / Residential / ESS,1864,-6944,"Reversión de: INV/2021/1216, No aplica cargo por transferencia bancaria",5,0,0,0,0,5,RINV,2021,18,2023-09-28 16:30:30,-1864,2021-08,1328,DG,Other,Martin Muadi
Haiti,TECHNOMOTEUR S.A.,Utility Scale,ON-00067,RINV/2021/0005,posted,2021-04-30 00:00:00,Francisco Asturias,6,[LUNA2000-5-E0],996,0,2007.39,1,Neptune - Panamá,DG / Residential / ESS,5976,-8524.5,"Reversión de: INV/2021/1145, El cliente canceló el pedido",5,0,0,0,0,30,RINV,2021,5,2023-09-28 16:32:25,-5976,2021-04,1335,DG,Other,Francisco Asturias
Panama,"ISMORA, S.A.",DG,ON-00370,RINV/2021/0004,posted,2021-04-27 00:00:00,Guillermo Callen Alvarez,1,[LUNA2000-5-E0],2365,0,2007.39,1,Neptune - Panamá,DG / Residential / ESS,2365,-4068.9,"Reversión de: INV/2021/1152, Se facturó parcial/se emitirá una nueva por la totalidad",5,0,0,0,0,5,RINV,2021,4,2023-09-28 16:32:32,-2365,2021-04,1361,DG,Other,Other
Jamaica,Innovative Energy Company Limited,Utility Scale,ON-02290,INV/2023/1964,posted,2023-06-15 00:00:00,Francisco Asturias,1,[LUNA2000-2MWH-4H1],603130.46,0,533175.48,1,Neptune - Panamá,Utility Scale / Energy Storage,603130.46,603130.46,Dropship,2032,0,0,0,0,2032,INV,2023,1964,2023-11-30 06:07:47,603130.46,2023-06,1833,Utility Scale,Other,Francisco Asturias
Jamaica,Innovative Energy Company Limited,Utility Scale,ON-02286,INV/2023/1963,posted,2023-06-15 00:00:00,Francisco Asturias,1,[LUNA2000-2MWH-4H1],604187.17,0,533175.48,1,Neptune - Panamá,Utility Scale / Energy Storage,604187.17,604187.17,Dropship,2032,0,0,0,0,2032,INV,2023,1963,2023-11-30 06:07:48,604187.17,2023-06,1832,Utility Scale,Other,Francisco Asturias
